DATAFLOW,LAST UPDATE,freq,unit,landcover,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE12,2012,11.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE12,2015,10.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE12,2018,18.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE12,2022,29.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE13,2009,12.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE13,2012,11.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE13,2015,10.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE13,2018,17.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE13,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE14,2009,12.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE14,2012,13,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE14,2015,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE14,2018,12.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE14,2022,6.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE2,2009,5.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE2,2012,4.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE2,2015,4.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE2,2018,5.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE2,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE21,2009,8.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE21,2012,8.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE21,2015,8.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE21,2018,8.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE21,2022,3.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE22,2009,15.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE22,2012,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE22,2015,12.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE22,2018,12.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE22,2022,2.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE23,2009,19.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE23,2012,17.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE23,2015,16.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE23,2018,20.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE23,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE24,2009,17.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE24,2012,16.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE24,2015,15.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE24,2018,18.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE24,2022,2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE25,2009,14.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE25,2012,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE25,2015,12.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE25,2018,14.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE25,2022,4.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE26,2009,13.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE26,2012,13.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE26,2015,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE26,2018,17.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE26,2022,3.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE27,2009,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE27,2012,12.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE27,2015,12.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE27,2018,10.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE27,2022,4.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE3,2009,18.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE3,2012,16.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE3,2015,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE3,2018,26.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE3,2022,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE30,2009,18.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE30,2012,16.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE30,2015,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE30,2018,26.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE30,2022,1.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE4,2009,10.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE4,2012,9.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE4,2015,9.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE4,2018,11.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE4,2022,9.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE40,2009,10.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE40,2012,9.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE40,2015,9.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE40,2018,11.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE40,2022,9.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE5,2009,26.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE5,2012,22.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE5,2015,19.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE5,2018,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE5,2022,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE50,2009,26.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE50,2012,22.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE50,2015,19.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE50,2018,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE50,2022,1.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE6,2009,23.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE6,2012,21.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE6,2015,19.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE6,2018,15.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE6,2022,5.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE60,2009,23.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE60,2012,21.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE60,2015,19.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE60,2018,15.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE60,2022,5.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE7,2009,8.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE7,2012,7.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE7,2015,7.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE7,2018,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE7,2022,3.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE71,2009,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE71,2012,12,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE71,2015,11.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE71,2018,10.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE71,2022,5.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE72,2009,18.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE72,2012,17.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE72,2015,15.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE72,2018,21.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE72,2022,2.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE73,2009,14.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE73,2012,13.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE73,2015,12.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE73,2018,14,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE73,2022,6.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE8,2009,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE8,2012,11.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE8,2015,10.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE8,2018,21.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE8,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE80,2009,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE80,2012,11.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE80,2015,10.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE80,2018,21.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE80,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE9,2009,6.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE9,2012,6.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE9,2015,5.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE9,2018,5.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE9,2022,2.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE91,2009,14.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE91,2012,13,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE91,2015,12.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE91,2018,13.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE91,2022,1.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE92,2009,14.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE92,2012,13.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE92,2015,12.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE92,2018,15,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE92,2022,4.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE93,2009,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE93,2012,11.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE93,2015,11,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE93,2018,12.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE93,2022,5.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE94,2009,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE94,2012,11.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE94,2015,10.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE94,2018,8.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DE94,2022,5.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA,2009,4.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA,2012,4.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA,2015,4.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA,2018,6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA,2022,2.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA1,2009,8.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA1,2012,8.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA1,2015,8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA1,2018,9.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA1,2022,6.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA2,2009,9.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA2,2012,9.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA2,2015,9.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA2,2018,11.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA2,2022,4.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA3,2009,12.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA3,2012,11,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA3,2015,10.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA3,2018,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA3,2022,6.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA4,2009,17.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA4,2012,15.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA4,2015,13.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA4,2018,13.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA4,2022,3.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA5,2009,9.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA5,2012,9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA5,2015,8.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA5,2018,17.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEA5,2022,2.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB,2009,9.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB,2012,8.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB,2015,8.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB,2018,9.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB,2022,1.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB1,2009,15.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB1,2012,14,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB1,2015,13.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB1,2018,14.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB1,2022,2.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB2,2009,19.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB2,2012,18.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB2,2015,17,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB2,2018,24.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB2,2022,3.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB3,2009,14.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB3,2012,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB3,2015,12.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB3,2018,13.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEB3,2022,2.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC,2009,17.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC,2012,16.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC,2015,14.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC,2018,17.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC,2022,0.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC0,2009,17.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC0,2012,16.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC0,2015,14.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC0,2018,17.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEC0,2022,0.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED,2009,8.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED,2012,7.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED,2015,7.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED,2018,8.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED,2022,3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED2,2009,12.4,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED2,2012,12.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED2,2015,11.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED2,2018,14.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED2,2022,3.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED4,2009,15.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED4,2012,14.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED4,2015,13.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED4,2018,10,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED4,2022,7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED5,2009,17.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED5,2012,15.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED5,2015,13.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED5,2018,18.7,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DED5,2022,3.5,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE,2009,10.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE,2012,9.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE,2015,9.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE,2018,14.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE,2022,5.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE0,2009,10.6,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE0,2012,9.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE0,2015,9.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE0,2018,14.8,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEE0,2022,5.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF,2009,11.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF,2012,9.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF,2015,9.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF,2018,16.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF,2022,4.3,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF0,2009,11.2,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF0,2012,9.9,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF0,2015,9.1,,
ESTAT:LAN_LCV_OVW(1.0),25/07/25 23:00:00,A,CVA,A00,DEF0,2018,16.2,,
